,Customer_id,Product_id,Date,Gender,Template,Countries,Purchase,Marital,Age
31882,6550,22150,12,M,1,Germany,no,married,27
31883,19960,21609,11,F,2,France,no,married,34
31884,10737,21613,1,F,1,Germany,no,married,41
31885,16866,22508,8,F,1,Netherlands,yes,married,29
31886,21531,22470,12,F,2,France,no,married,36
31887,11156,21259,2,F,2,Italy,no,married,50
31888,24621,21430,3,F,1,United Kingdom,no,married,37
31889,31358,84910A,2,M,2,United Kingdom,no,married,33
31890,19266,84620,4,F,2,Netherlands,no,single,38
31891,36107,17107D,4,M,1,United Kingdom,no,married,43
31892,20770,47504H,11,F,2,Spain,no,single,26
31893,16513,85214,11,F,2,Netherlands,no,married,35
31894,39192,22095,6,F,1,Italy,no,married,35
31895,6057,21448,7,F,2,Italy,no,single,27
31896,40232,72351A,11,F,2,France,yes,married,54
31897,33098,72351B,2,F,1,Spain,no,married,56
31898,27044,21326,12,F,1,Netherlands,no,married,41
31899,8404,22130,4,F,2,Netherlands,no,married,41
31900,26685,84520B,3,F,2,France,no,single,31
31901,1811,22624,12,M,2,Spain,no,single,46
31902,27380,84509A,9,F,1,Spain,no,married,46
31903,5461,20751,11,F,1,United Kingdom,no,married,35
31904,23587,20751,12,F,1,United Kingdom,no,married,46
31905,18655,20751,12,F,1,Germany,no,married,34
31906,13229,22469,12,F,2,Spain,no,single,49
31907,20060,22696,11,F,2,Belgium,no,married,36
31908,5900,84279P,11,F,1,United Kingdom,no,married,36
31909,30491,22969,1,F,2,France,no,married,31
31910,30172,22960,7,F,1,Germany,no,single,32
31911,31678,22178,4,F,2,Germany,no,divorced,30
31912,688,18098C,1,F,1,Spain,no,single,33
31913,39690,35961,3,F,2,France,no,married,44
31914,19551,21485,3,M,2,United Kingdom,no,single,31
31915,9074,22837,9,F,1,Portugal,no,married,35
31916,2748,21484,8,M,2,,no,married,35
31917,25578,22798,9,M,2,Germany,no,married,59
31918,34125,22801,1,F,1,Germany,no,married,33
31919,3234,22178,1,F,2,Germany,no,married,46
31920,11935,21733,9,F,2,Germany,no,married,59
31921,37600,85123A,12,F,2,Netherlands,no,married,33
31922,7044,84949,3,F,2,Germany,no,married,40
31923,21888,84947,9,F,2,Netherlands,no,married,30
31924,40063,84946,5,F,2,France,no,married,31
31925,32134,22457,12,F,1,Spain,no,single,36
31926,31954,22470,7,F,2,Netherlands,no,married,44
31927,20657,22469,9,F,2,United Kingdom,no,married,34
31928,24369,22297,4,F,2,United Kingdom,no,married,40
31929,10959,84836,5,F,2,Netherlands,no,divorced,33
31930,14804,84509A,4,F,1,France,no,married,37
31931,34226,15060B,11,F,2,,no,married,37
31932,27746,22355,11,F,1,United Kingdom,yes,single,35
31933,14515,20718,5,F,1,France,no,married,48
31934,22870,22222,10,F,1,Germany,no,married,54
31935,16142,22847,1,F,2,Spain,no,married,44
31936,1328,22203,5,F,1,Spain,no,married,34
31937,33922,22202,6,M,2,Germany,no,married,39
31938,6819,22199,12,M,2,Netherlands,no,married,37
31939,3730,21731,1,F,2,Germany,yes,single,28
31940,7924,21452,6,F,1,France,no,single,30
31941,30474,20749,6,F,2,Germany,no,married,28
31942,39632,21259,2,F,2,Spain,no,married,39
31943,13586,21258,3,M,2,Spain,no,married,26
31944,11300,21257,8,F,2,,yes,single,36
31945,27710,21156,8,F,1,Germany,no,single,41
31946,28341,20727,11,F,2,Germany,no,divorced,45
31947,24133,20725,10,F,2,Netherlands,no,divorced,42
31948,13458,85123A,4,F,2,Germany,no,married,43
31949,40984,84032B,9,F,2,Netherlands,no,married,44
31950,36933,47591D,10,F,2,Belgium,no,single,24
31951,21554,22968,10,M,1,Netherlands,no,single,36
31952,15157,22910,4,F,1,France,no,married,36
31953,4396,22748,12,F,2,Germany,no,single,32
31954,19136,22746,6,F,1,United Kingdom,no,married,36
31955,5205,22745,1,M,1,United Kingdom,no,single,35
31956,18227,22745,8,F,2,United Kingdom,no,single,28
31957,747,22634,9,M,2,Spain,no,divorced,44
31958,29987,22444,11,F,2,Germany,no,single,31
31959,12530,22384,8,F,2,France,no,married,39
31960,34524,22326,12,M,1,Spain,no,married,56
31961,1028,22112,8,F,1,United Kingdom,no,married,35
31962,35105,22086,8,F,1,United Kingdom,no,married,46
31963,2942,21484,5,F,2,United Kingdom,no,married,41
31964,17350,22461,1,F,2,Germany,no,married,46
31965,38139,16225,6,F,1,Netherlands,no,married,40
31966,39531,10135,8,F,1,United Kingdom,no,married,31
31967,15421,20704,7,F,2,Germany,no,single,34
31968,11042,21112,12,F,2,Italy,no,married,33
31969,12667,22609,7,F,2,France,no,married,48
31970,31562,22610,10,F,1,Germany,no,single,46
31971,33617,70007,2,F,1,Netherlands,no,married,36
31972,5954,85170D,11,M,1,United Kingdom,no,married,29
31973,29741,85174,12,F,1,Spain,no,single,43
31974,22811,21110,8,F,1,United Kingdom,no,married,30
31975,18702,21883,1,,1,Germany,no,married,35
31976,1710,22423,9,F,1,Spain,no,married,31
31977,27177,21829,2,F,2,United Kingdom,no,single,26
31978,33004,16011,9,F,1,Spain,no,single,35
31979,31898,16012,6,F,2,Netherlands,no,single,36
31980,38891,79321,6,F,1,Spain,no,married,31
31981,18601,22960,11,F,1,Netherlands,yes,divorced,44
31982,4021,84792,11,F,1,France,no,single,24
31983,18191,22474,7,F,2,Spain,no,married,36
31984,24928,22108,12,F,2,Spain,yes,married,46
31985,4760,85212,7,F,1,Netherlands,no,married,49
31986,531,82613B,12,F,1,France,no,married,31
31987,36891,82613C,3,F,2,Netherlands,no,married,46
31988,35871,82613D,5,F,1,Germany,no,married,33
31989,35028,84818,2,,2,Spain,yes,married,48
31990,33450,84823,10,M,1,Germany,no,married,38
31991,40812,84826,12,M,2,,no,single,47
31992,33732,22961,3,M,2,Germany,no,married,47
31993,994,22666,8,F,1,United Kingdom,no,married,45
31994,22621,22470,11,F,1,France,no,married,36
31995,27651,22196,11,F,2,Germany,no,married,37
31996,3574,84991,5,F,2,Netherlands,no,divorced,42
31997,12283,22851,4,F,2,Belgium,yes,married,41
31998,3458,22111,11,F,1,United Kingdom,no,single,31
31999,15847,16156S,11,F,2,Germany,no,married,53
32000,15984,22050,12,,1,United Kingdom,no,single,37
32001,39902,22568,10,F,2,Germany,no,married,49
32002,33395,22570,6,F,1,Germany,no,married,32
32003,10519,22150,2,F,1,Germany,no,married,39
32004,24557,22797,12,M,2,Spain,no,married,37
32005,22368,82551,5,F,2,Spain,no,single,43
32006,1362,22736,5,F,1,Germany,no,single,43
32007,1295,22923,7,F,2,United Kingdom,no,married,39
32008,38198,22924,2,F,2,France,no,single,34
32009,13757,22922,9,F,2,Germany,no,unknown,46
32010,28266,84929,1,F,2,Germany,no,divorced,43
32011,15660,82599,6,F,2,France,no,married,39
32012,36597,21481,10,F,1,Spain,no,single,30
32013,28228,22899,6,F,2,Belgium,yes,married,46
32014,13180,47591B,6,F,1,Italy,no,married,46
32015,9438,17012C,4,F,2,Germany,no,married,30
32016,40324,79067,12,F,1,Italy,no,married,51
32017,31478,21485,12,F,2,Spain,no,divorced,55
32018,7933,22111,4,F,2,Germany,no,married,36
32019,32491,22948,11,F,1,France,no,married,36
32020,25722,21908,5,F,1,United Kingdom,no,married,26
32021,32231,21179,10,F,1,Spain,no,married,43
32022,37068,17012E,12,M,1,Italy,no,single,46
32023,14966,17021,11,F,1,Italy,no,married,33
32024,26608,85183A,10,M,2,Spain,no,married,49
32025,3461,21194,12,F,1,Netherlands,no,married,50
32026,20555,84754,12,F,2,Germany,no,single,26
32027,24818,21823,10,F,1,Germany,no,single,25
32028,36628,21014,5,F,2,United Kingdom,no,single,35
32029,25497,22754,6,F,2,Netherlands,yes,married,42
32030,30119,22753,1,F,1,Germany,no,single,41
32031,40553,22755,6,F,1,Germany,yes,married,35
32032,38936,85199S,9,F,1,Germany,yes,married,35
32033,7151,21824,5,F,1,Netherlands,no,married,50
32034,35366,21809,7,M,2,France,no,married,50
32035,13296,21811,6,F,2,Germany,no,divorced,45
32036,766,21822,11,M,2,France,no,married,46
32037,18429,21802,12,F,2,Germany,no,married,43
32038,37211,21803,6,F,2,United Kingdom,no,married,29
32039,10307,21792,12,F,2,United Kingdom,no,single,36
32040,20722,22720,12,F,2,Spain,no,single,36
32041,26359,22721,9,M,1,Belgium,no,single,41
32042,10138,21206,6,F,1,Netherlands,no,married,56
32043,17785,21201,7,F,1,Germany,no,married,31
32044,1972,79321,4,F,2,Netherlands,no,married,36
32045,13114,84879,11,F,2,Spain,no,married,36
32046,4051,22630,12,F,1,Germany,no,married,36
32047,24129,22629,1,M,1,Portugal,no,married,48
32048,7946,21984,3,M,2,United Kingdom,no,married,45
32049,22035,21982,5,F,2,Germany,no,married,43
32050,24286,21981,8,F,2,Italy,no,married,28
32051,17582,22631,9,F,2,Germany,no,married,39
32052,9724,22585,4,F,2,Netherlands,no,married,30
32053,898,22635,2,F,1,Germany,no,married,36
32054,40118,22634,10,M,2,Spain,no,single,30
32055,19340,79302M,11,F,2,Netherlands,no,married,44
32056,1197,22469,3,F,1,Netherlands,no,married,41
32057,14117,22910,9,F,2,Spain,no,divorced,58
32058,31483,22383,10,M,1,Netherlands,no,married,41
32059,34831,20726,4,M,1,Spain,no,married,57
32060,23876,22382,11,M,1,United Kingdom,no,married,41
32061,20978,22662,10,M,1,France,no,married,35
32062,20143,20725,5,M,1,Netherlands,no,married,28
32063,945,22219,12,F,1,Spain,no,single,25
32064,9480,22291,3,M,1,United Kingdom,no,divorced,31
32065,22622,48138,9,F,2,Spain,no,divorced,50
32066,22650,21524,5,F,1,Spain,no,single,33
32067,18542,22487,12,F,1,Netherlands,no,married,30
32068,2554,21707,12,F,1,United Kingdom,no,married,32
32069,38691,21709,11,F,2,France,no,married,39
32070,34853,21706,8,F,2,Spain,no,married,39
32071,5386,72807C,12,F,2,France,no,single,39
32072,33807,72800D,11,F,1,United Kingdom,no,single,35
32073,17980,22470,8,F,2,Spain,no,single,31
32074,2883,85066,12,F,2,United Kingdom,no,single,38
32075,2527,82494L,6,F,1,Netherlands,yes,single,34
32076,13099,82482,12,M,2,Germany,no,married,38
32077,32108,22079,1,F,2,Germany,no,single,31
32078,8462,22080,9,F,1,Italy,no,married,31
32079,39196,22422,2,M,2,Portugal,no,married,48
32080,32864,22419,12,F,1,Spain,no,divorced,45
32081,39991,21832,2,F,1,Germany,no,divorced,49
32082,35881,18098C,12,F,2,United Kingdom,no,married,32
32083,36513,22437,1,F,1,Germany,no,married,44
32084,18658,21892,7,M,2,France,no,married,44
32085,21312,20725,4,F,1,Germany,no,married,34
32086,9938,21165,11,F,2,Spain,no,married,33
32087,38598,82600,10,F,2,United Kingdom,no,married,44
32088,6058,21175,2,F,1,United Kingdom,no,married,34
32089,1937,21166,12,F,1,Italy,no,divorced,37
32090,40849,21181,12,F,2,United Kingdom,no,married,35
32091,14695,82599,9,F,1,Netherlands,no,single,25
32092,13040,85152,8,M,1,Germany,no,single,31
32093,10067,17003,2,F,1,Netherlands,yes,married,33
32094,15218,22311,12,F,1,United Kingdom,no,single,27
32095,26939,21640,6,M,1,United Kingdom,no,married,39
32096,16787,37446,2,M,1,Germany,no,married,36
32097,39112,17014A,4,F,2,Netherlands,no,single,38
32098,2657,17084R,5,F,2,Italy,no,married,36
32099,823,17012E,3,F,1,Germany,no,married,39
32100,7513,17012E,8,F,1,Germany,no,single,41
32101,16288,17012A,5,F,2,France,no,married,32
32102,15937,17012B,4,F,1,Germany,no,single,38
32103,4324,17012C,12,F,2,Netherlands,no,divorced,56
32104,21569,17012F,1,M,2,Spain,no,single,30
32105,30165,22311,2,F,2,France,no,married,33
32106,30301,21931,5,F,1,Spain,yes,married,45
32107,5599,20713,5,F,2,United Kingdom,no,divorced,32
32108,6552,85099B,12,F,2,Netherlands,no,single,30
32109,38259,85099C,1,F,2,Italy,no,single,28
32110,10345,20971,6,F,1,Germany,no,single,28
32111,36877,84535B,3,F,2,Netherlands,no,married,60
32112,24484,22421,6,M,1,Spain,no,divorced,41
32113,6359,22969,6,F,2,United Kingdom,no,married,36
32114,39886,21137,12,F,2,Netherlands,no,married,37
32115,20096,84212,12,F,2,Spain,no,married,32
32116,26307,22420,6,F,2,Netherlands,no,single,36
32117,19268,22419,8,F,2,United Kingdom,no,single,38
32118,20376,20725,6,M,1,United Kingdom,no,married,42
32119,39620,22384,11,F,2,United Kingdom,no,single,39
32120,14103,20728,9,F,2,Germany,no,divorced,45
32121,25899,22662,11,F,2,Spain,no,single,37
32122,18729,22383,4,F,1,Germany,no,married,31
32123,26229,22382,12,F,2,Netherlands,no,married,42
32124,4014,20726,11,F,2,Netherlands,no,single,36
32125,20610,21935,8,F,1,Spain,no,married,43
32126,3276,22837,11,F,2,Belgium,no,married,33
32127,29137,84029G,3,F,1,Germany,no,single,31
32128,7741,22111,8,F,1,France,no,married,37
32129,28140,84029E,10,F,1,Spain,no,married,34
32130,9662,22834,4,M,2,Germany,no,married,33
32131,30338,21733,8,F,1,Germany,no,married,34
32132,37783,22421,6,F,2,Italy,no,married,36
32133,31713,22646,7,F,1,Germany,no,married,35
32134,5106,22645,9,F,2,Spain,yes,divorced,45
32135,40456,22913,6,F,2,Belgium,no,married,37
32136,33487,22914,1,F,2,Netherlands,no,married,35
32137,14772,22912,12,M,1,Germany,no,married,39
32138,2424,22254,11,M,2,France,yes,married,34
32139,20809,77101A,6,F,1,France,no,single,35
32140,1227,48188,9,F,1,Italy,no,married,38
32141,33255,20685,5,F,2,Netherlands,no,married,37
32142,15946,22720,2,F,1,Italy,no,married,32
32143,6831,22910,7,F,2,United Kingdom,no,single,35
32144,25693,20717,6,F,1,Italy,no,married,32
32145,20497,22507,6,F,1,Portugal,no,divorced,39
32146,31075,21221,4,F,1,Italy,no,divorced,39
32147,9888,22644,10,F,1,Spain,no,married,36
32148,29380,21731,1,F,2,Netherlands,no,married,31
32149,6708,22255,10,F,2,Germany,no,married,36
32150,33743,22890,12,F,1,Spain,no,married,37
32151,37747,22383,1,M,1,United Kingdom,no,married,37
32152,4920,22662,10,M,1,Italy,no,married,35
32153,1870,22876,11,F,1,Italy,no,single,33
32154,8116,22868,1,F,1,Germany,no,married,37
32155,16997,22877,4,F,1,Germany,no,single,31
32156,31823,22721,10,F,2,United Kingdom,no,married,37
32157,29059,22722,9,F,1,France,no,divorced,46
32158,897,22956,3,F,1,Germany,no,single,37
32159,6273,22955,9,F,2,Germany,no,married,34
32160,2141,20754,12,F,1,Germany,no,married,40
32161,19623,20752,12,F,2,France,no,married,39
32162,36892,20751,1,F,1,Germany,no,single,57
32163,8452,22878,1,F,2,Spain,no,divorced,42
32164,7479,22874,8,F,1,France,no,married,38
32165,4710,22870,12,F,1,Belgium,no,married,58
32166,19544,22875,2,F,2,Netherlands,no,single,49
32167,34552,22873,12,F,1,Netherlands,no,single,33
32168,36129,22872,6,F,1,Germany,no,married,34
32169,28066,22869,11,M,2,Netherlands,no,single,41
32170,24921,22870,10,F,2,Germany,no,single,31
32171,8057,22871,1,F,2,United Kingdom,no,married,50
32172,37603,84836,8,F,2,Netherlands,no,married,38
32173,27697,21843,12,F,1,Netherlands,no,married,41
32174,34180,22890,2,F,1,France,no,divorced,29
32175,39888,22624,9,F,1,Netherlands,no,single,25
32176,5432,22558,11,F,2,France,no,married,39
32177,2998,22759,11,F,2,France,no,married,31
32178,4290,22191,11,F,2,United Kingdom,no,married,42
32179,40044,22629,3,F,1,Italy,no,single,47
32180,40488,22659,4,M,2,Germany,no,married,31
32181,39977,22630,12,F,1,Belgium,no,married,38
32182,11838,22961,5,F,2,Netherlands,no,married,51
32183,2953,21212,11,F,1,Germany,no,single,24
32184,20689,21977,10,M,1,United Kingdom,no,married,33
32185,3325,21481,9,F,2,Germany,no,married,32
32186,39098,84032A,6,M,1,Germany,no,married,35
32187,29650,22837,12,F,2,,no,married,29
32188,14289,22113,11,F,2,France,no,single,33
32189,18095,22835,12,F,2,France,no,married,36
32190,3519,21485,7,M,1,France,no,single,31
32191,17825,84030E,5,F,1,Germany,yes,married,31
32192,29680,22111,2,F,1,Netherlands,no,married,33
32193,29885,22112,10,F,1,France,no,married,47
32194,1787,22851,12,F,1,Germany,no,single,37
32195,20172,22197,9,M,1,Spain,no,divorced,55
32196,31878,22470,3,F,1,Germany,no,single,25
32197,15667,22469,3,M,1,Netherlands,no,married,38
32198,31275,22656,8,F,2,Italy,no,married,34
32199,17960,22655,4,F,1,Spain,no,single,44
32200,14559,21086,4,F,2,,no,single,37
32201,1632,21094,11,F,2,France,yes,single,33
32202,20429,21080,10,F,2,Italy,no,married,53
32203,4363,22086,11,F,2,Germany,no,single,32
32204,7564,21212,11,F,1,Netherlands,no,married,49
32205,14544,22431,9,F,2,Italy,no,single,34
32206,1191,85049A,5,F,2,United Kingdom,no,married,33
32207,4167,21484,1,F,1,Netherlands,no,married,39
32208,40733,22727,12,F,1,Portugal,yes,married,35
32209,21194,85061W,10,M,1,France,no,divorced,44
32210,10151,22941,5,F,1,France,no,married,42
32211,22645,21191,5,M,1,Netherlands,no,married,36
32212,2979,21192,3,F,2,Germany,no,married,32
32213,26422,84947,12,F,1,United Kingdom,no,single,33
32214,11711,84946,10,F,2,Spain,no,married,36
32215,24576,22791,5,F,2,France,no,married,51
32216,27116,21326,2,M,1,Germany,no,single,31
32217,15793,21034,10,M,1,Germany,no,married,37
32218,11216,21868,11,F,1,Germany,no,single,22
32219,7099,21704,11,F,2,Germany,no,married,33
32220,16615,22952,12,F,1,Germany,no,single,32
32221,28809,22909,9,F,2,Germany,no,single,45
32222,17706,22619,9,F,2,Portugal,no,divorced,39
32223,7172,22285,1,F,1,Italy,no,married,36
32224,33786,21888,6,F,1,Germany,no,married,36
32225,29116,22302,8,F,2,Spain,no,divorced,55
32226,28940,16225,12,M,2,Spain,no,single,45
32227,613,22507,4,F,2,Netherlands,no,married,56
32228,17149,22666,11,F,2,Italy,no,married,32
32229,24366,22840,12,F,2,Italy,no,married,35
32230,2439,20713,2,F,2,United Kingdom,no,married,32
32231,39258,22411,10,F,2,United Kingdom,no,married,28
32232,26594,85099C,10,,1,United Kingdom,no,married,42
32233,30645,20724,12,M,2,Spain,no,married,42
32234,28799,85099B,7,F,2,France,no,married,31
32235,1325,22383,6,F,2,Netherlands,no,married,41
32236,22039,20719,12,F,1,United Kingdom,no,single,40
32237,38845,22355,3,F,1,Germany,no,married,29
32238,575,85099F,6,F,1,,no,single,33
32239,28684,22386,10,M,2,Netherlands,no,single,42
32240,799,20725,10,M,2,France,no,married,35
32241,38375,82552,9,M,1,United Kingdom,no,married,37
32242,3468,22178,10,F,2,Germany,no,divorced,41
32243,26078,84836,1,F,1,Italy,no,single,47
32244,19602,22835,1,F,1,France,no,single,28
32245,9844,22113,5,F,1,Netherlands,no,married,46
32246,26248,22111,12,F,1,Italy,no,married,46
32247,16197,21485,2,F,2,Spain,no,married,33
32248,33558,22112,1,F,1,Germany,no,married,38
32249,9894,21623,12,F,2,Germany,no,married,49
32250,1315,21069,4,F,1,Germany,no,single,38
32251,25811,21328,8,M,1,Netherlands,no,single,33
32252,21959,22631,8,M,1,Germany,no,single,25
32253,40445,20751,8,F,2,Netherlands,no,divorced,57
32254,21193,84826,3,F,1,Germany,no,married,34
32255,24943,21161,11,F,1,Germany,no,married,38
32256,17107,21027,8,F,2,Germany,no,single,45
32257,13113,21026,6,M,2,United Kingdom,no,married,51
32258,3876,22435,3,F,1,Italy,yes,single,36
32259,20540,20983,9,F,1,United Kingdom,no,single,37
32260,23291,22696,12,F,2,Germany,no,married,35
32261,7430,22469,8,F,2,France,no,married,35
32262,34400,84744,11,F,2,Germany,no,single,45
32263,27314,21030,7,F,1,United Kingdom,no,married,32
32264,40100,85116,7,M,1,Italy,no,married,47
32265,28434,21901,1,F,2,Belgium,yes,married,38
32266,30731,21900,3,F,1,Spain,no,married,34
32267,8794,21294,12,F,2,France,no,married,40
32268,39078,22076,10,F,1,United Kingdom,no,married,40
32269,9241,85049E,12,F,2,France,no,single,23
32270,7579,85049H,11,F,1,United Kingdom,no,single,38
32271,3573,22945,2,F,2,France,no,married,40
32272,12143,22638,5,F,1,Netherlands,no,single,35
32273,22800,22604,9,F,1,Spain,no,single,40
32274,6253,21986,8,M,1,Netherlands,no,married,40
32275,13157,21980,8,F,2,Spain,no,single,40
32276,6663,21985,10,M,1,Spain,no,single,31
32277,3316,21981,7,F,1,Spain,no,married,35
32278,625,21982,7,F,1,Germany,yes,single,35
32279,24241,22759,11,F,2,United Kingdom,no,married,35
32280,28003,22151,6,F,2,United Kingdom,no,single,58
32281,6759,84378,5,F,1,United Kingdom,no,single,58
32282,34486,22739,6,F,1,Spain,no,married,40
32283,20730,22079,4,F,2,Germany,no,married,35
32284,36412,22078,12,F,2,Netherlands,no,married,36
32285,33023,22082,12,,1,Netherlands,no,married,30
32286,23772,20961,9,F,1,,no,single,32
32287,18841,20966,3,F,1,Spain,no,married,28
32288,15585,22909,7,,1,Netherlands,yes,married,40
32289,9359,22910,9,M,1,Italy,no,single,34
32290,2844,22399,4,F,1,France,no,married,28
32291,18436,22413,4,F,2,Netherlands,no,single,24
32292,37339,22403,2,F,2,Italy,no,divorced,43
32293,33100,22402,4,F,1,Germany,no,married,31
32294,14042,21012,6,M,2,Germany,no,single,28
32295,40138,22720,12,F,1,Netherlands,no,single,34
32296,6350,22374,11,F,1,Portugal,no,married,37
32297,40381,22375,4,F,1,Germany,no,married,38
32298,22085,21578,3,F,2,Spain,no,single,27
32299,15800,21576,9,F,1,Netherlands,no,married,48
32300,6007,22094,9,M,2,United Kingdom,yes,divorced,42
32301,27781,47594A,10,F,2,Germany,yes,married,35
32302,23149,47594B,8,F,2,Spain,no,single,41
32303,18656,22482,1,M,1,France,no,single,38
32304,18321,22480,12,F,2,Netherlands,no,single,41
32305,2023,22093,12,F,1,Spain,no,married,32
32306,40819,22801,2,M,2,Germany,no,married,43
32307,40517,22174,1,F,2,Spain,no,married,28
32308,27072,84947,8,F,1,Italy,no,married,43
32309,39673,84836,11,M,2,Spain,no,married,43
32310,32409,21326,6,F,2,Portugal,no,single,29
32311,7806,20967,2,F,1,Netherlands,no,married,34
32312,22588,22749,4,F,1,Italy,no,single,35
32313,745,22940,9,F,1,Spain,no,married,55
32314,34975,20972,3,F,1,Germany,no,single,26
32315,11769,22785,11,F,2,United Kingdom,no,married,49
32316,30725,21034,12,F,2,United Kingdom,no,married,35
32317,36511,22720,1,,1,Germany,yes,single,35
32318,32904,22831,4,F,1,Spain,no,married,39
32319,17992,35653,11,F,2,Italy,no,married,54
32320,16301,22694,11,F,1,Germany,no,married,39
32321,9837,22470,11,,1,Germany,no,married,39
32322,11484,85231B,1,M,1,Germany,no,married,37
32323,28893,22095,12,F,2,France,no,married,32
32324,21839,85038,8,F,2,United Kingdom,no,married,56
32325,1778,22350,11,F,2,Spain,no,single,37
32326,40605,22629,5,F,2,Germany,no,married,52
32327,6780,85130D,7,M,2,France,no,single,24
32328,2949,21358,1,F,2,United Kingdom,yes,single,35
32329,21380,22941,11,F,1,Spain,no,married,37
32330,40501,22942,4,F,1,Belgium,no,married,43
32331,4727,70006,3,F,1,France,no,married,34
32332,17292,79321,8,F,1,Portugal,no,married,38
32333,28835,70007,6,F,2,Italy,no,married,41
32334,30538,21479,11,M,1,Netherlands,no,married,42
32335,29892,20657,11,F,1,France,no,married,41
32336,13332,22837,12,F,1,Germany,no,married,57
32337,4283,85024C,5,F,2,Germany,no,single,44
32338,13009,20664,4,F,1,Netherlands,no,married,28
32339,32724,22098,11,F,1,United Kingdom,no,married,41
32340,18216,85038,9,F,2,United Kingdom,no,married,33
32341,34733,18098C,9,F,2,Spain,yes,single,27
32342,20454,21125,7,F,1,Germany,no,married,33
32343,29858,21357,8,F,2,Germany,no,married,44
32344,27268,22350,1,M,2,Germany,no,single,33
32345,4556,22469,6,F,2,Spain,no,married,37
32346,41109,21034,11,F,2,Netherlands,no,married,33
32347,13993,22151,2,M,2,Netherlands,no,married,32
32348,26917,22474,3,F,2,United Kingdom,yes,married,33
32349,23776,22472,9,F,1,Germany,yes,married,33
32350,35788,22109,11,F,1,Netherlands,no,single,38
32351,21075,79321,11,F,1,Netherlands,yes,married,33
32352,14930,21528,12,F,1,Germany,no,married,37
32353,36430,21217,4,F,1,Spain,no,single,34
32354,25571,22093,9,F,1,France,no,single,33
32355,38205,35004C,8,F,1,Italy,no,single,45
32356,14474,21196,2,,2,Netherlands,no,married,52
32357,7710,22837,12,F,2,Spain,no,divorced,42
32358,31055,22939,3,M,1,Belgium,no,married,29
32359,1071,21111,5,M,1,Italy,no,married,45
32360,27287,85038,6,F,1,Belgium,no,married,33
32361,39432,22988,8,F,2,France,no,divorced,52
32362,7129,21199,5,F,1,Portugal,no,married,32
32363,23279,47567B,8,F,2,Netherlands,no,married,38
32364,14900,21042,12,F,1,Germany,no,married,34
32365,12910,48138,11,F,1,Germany,no,married,46
32366,6087,48187,2,F,2,Italy,no,single,22
32367,20961,22786,5,F,1,United Kingdom,no,single,30
32368,35105,84949,11,F,1,Belgium,no,married,40
32369,33000,21730,8,F,1,France,no,married,58
32370,2996,84352,2,F,2,Germany,no,married,33
32371,40908,22890,1,F,2,Italy,no,married,34
32372,35453,M,12,M,1,Spain,no,married,35
32373,11489,21906,5,F,2,Italy,no,married,47
32374,26316,48129,12,F,1,Belgium,no,married,34
32375,529,22722,8,F,1,Netherlands,no,single,29
32376,37466,22218,10,F,1,France,no,married,30
32377,38931,47590B,1,F,2,Germany,no,married,40
32378,5452,47590A,3,F,2,Spain,no,single,29
32379,575,22423,2,F,1,Germany,no,married,39
32380,11540,37449,5,F,2,Netherlands,no,single,34
32381,9077,22061,12,F,2,United Kingdom,no,single,37
32382,10448,22191,11,F,1,Netherlands,no,single,26
32383,36430,POST,12,F,1,Netherlands,no,single,37
32384,8744,84880,6,F,2,Spain,no,single,25
32385,14835,37449,8,F,1,Netherlands,no,married,34
32386,21793,47590A,11,F,1,United Kingdom,no,married,21
32387,30666,22156,1,F,2,Netherlands,no,married,36
32388,2783,21262,10,M,1,Netherlands,no,married,51
32389,32189,22865,6,F,1,France,no,married,31
32390,22222,84032B,11,F,1,France,no,married,32
32391,21729,22635,3,F,2,Spain,no,single,41
32392,32164,22634,7,F,2,Spain,no,married,39
32393,40643,21086,11,F,2,Spain,no,married,40
32394,26118,21094,9,F,2,Netherlands,no,married,35
32395,6030,21080,3,F,1,Germany,no,married,47
32396,24916,21094,8,M,1,Netherlands,no,married,33
32397,21381,22279,9,F,1,Belgium,no,single,35
32398,11207,22423,11,F,1,Italy,no,single,33
32399,16230,22697,6,F,2,United Kingdom,no,divorced,54
32400,27360,22394,11,F,2,United Kingdom,no,single,41
32401,31510,20718,1,F,2,Netherlands,no,married,33
32402,29216,POST,11,F,1,France,no,married,35
32403,22280,22169,3,F,1,Germany,no,single,34
32404,16954,22894,7,F,2,Belgium,no,single,34
32405,23215,22897,2,M,2,Germany,no,married,34
32406,38173,22689,5,F,1,Germany,no,single,37
32407,14279,72802B,2,F,2,Italy,no,married,32
32408,11139,22624,11,F,1,Italy,no,married,51
32409,32302,22197,8,F,2,Spain,no,single,41
32410,26822,22729,11,F,1,Germany,no,married,55
32411,6122,22654,7,M,1,France,no,married,34
32412,5655,22617,1,F,2,Germany,no,married,40
32413,13728,21934,4,M,2,Spain,no,married,35
32414,30544,22627,5,F,2,Spain,no,divorced,55
32415,36281,20685,12,F,2,France,no,married,31
32416,30191,22456,11,F,2,France,no,single,41
32417,12388,22024,2,M,2,Spain,no,single,35
32418,33901,21917,12,F,2,France,no,single,29
32419,28730,21908,2,F,2,Germany,no,married,32
32420,38793,22030,3,F,1,United Kingdom,no,single,29
32421,37088,22549,9,F,2,Germany,no,single,25
